step,sim_time_hours,day_of_year,hour,is_weekend,outdoor_temp_c,occupied,occupants,mean_air_temp_c,max_abs_pmv,interval_elec_kwh,interval_hvac_kwh,interval_cool_kwh,interval_gas_kwh,cum_elec_kwh,carbon_gco2_kwh,price_usd_kwh,interval_cost_usd,interval_carbon_kg,CORE_ZN_temp,CORE_ZN_pmv,CORE_ZN_htgsp,CORE_ZN_clgsp,CORE_ZN_occ,PERIMETER_ZN_1_temp,PERIMETER_ZN_1_pmv,PERIMETER_ZN_1_htgsp,PERIMETER_ZN_1_clgsp,PERIMETER_ZN_1_occ,PERIMETER_ZN_2_temp,PERIMETER_ZN_2_pmv,PERIMETER_ZN_2_htgsp,PERIMETER_ZN_2_clgsp,PERIMETER_ZN_2_occ,PERIMETER_ZN_3_temp,PERIMETER_ZN_3_pmv,PERIMETER_ZN_3_htgsp,PERIMETER_ZN_3_clgsp,PERIMETER_ZN_3_occ,PERIMETER_ZN_4_temp,PERIMETER_ZN_4_pmv,PERIMETER_ZN_4_htgsp,PERIMETER_ZN_4_clgsp,PERIMETER_ZN_4_occ
77,4356.9167,182,12.917,True,32.12,False,0.0,26.704,0.0,0.859182,0.538345,0.276679,0.003333,38.6848,262.5,0.08,0.068735,0.225535,26.68,0.651,15.6,26.7,0.0,26.73,0.615,15.6,26.7,0.0,26.7,0.611,15.6,26.7,0.0,26.7,0.593,15.6,26.7,0.0,26.71,0.591,15.6,26.7,0.0
78,4357.0417,182,13.042,True,32.2,False,0.0,26.834,0.0,0.711699,0.390862,0.194154,0.003333,39.3964,264.1,0.08,0.056936,0.18796,26.69,0.649,15.6,26.7,0.0,26.7,0.598,15.6,26.7,0.0,27.38,0.713,15.6,26.7,0.0,26.7,0.586,15.6,26.7,0.0,26.7,0.584,15.6,26.7,0.0
79,4357.2222,182,13.222,True,32.3,False,0.0,26.892,0.0,0.594606,0.27377,0.14553,0.003333,39.9911,266.8,0.08,0.047568,0.158641,26.7,0.649,15.6,26.7,0.0,26.7,0.592,15.6,26.7,0.0,26.73,0.636,15.6,26.7,0.0,27.1,0.65,15.6,26.7,0.0,27.23,0.668,15.6,26.7,0.0
80,4357.3889,182,13.389,True,32.4,False,0.0,26.797,0.0,0.743309,0.422473,0.224087,0.003333,40.7344,269.7,0.08,0.059465,0.20047,26.71,0.648,15.6,26.7,0.0,27.14,0.662,15.6,26.7,0.0,26.7,0.614,15.6,26.7,0.0,26.71,0.597,15.6,26.7,0.0,26.72,0.602,15.6,26.7,0.0
81,4357.5833,182,13.583,True,32.5,False,0.0,26.708,0.0,0.865782,0.544946,0.283279,0.003333,41.6001,273.8,0.08,0.069263,0.237051,26.71,0.648,15.6,26.7,0.0,26.72,0.608,15.6,26.7,0.0,26.7,0.61,15.6,26.7,0.0,26.7,0.585,15.6,26.7,0.0,26.7,0.586,15.6,26.7,0.0
82,4357.7083,182,13.708,True,32.6,False,0.0,26.844,0.0,0.71792,0.397084,0.200375,0.003333,42.3181,276.7,0.08,0.057434,0.198649,26.72,0.649,15.6,26.7,0.0,26.7,0.592,15.6,26.7,0.0,27.4,0.717,15.6,26.7,0.0,26.7,0.581,15.6,26.7,0.0,26.7,0.581,15.6,26.7,0.0
83,4357.8889,182,13.889,True,32.7,False,0.0,26.917,0.0,0.600085,0.279249,0.151009,0.003333,42.9182,281.5,0.08,0.048007,0.168924,26.73,0.649,15.6,26.7,0.0,26.7,0.588,15.6,26.7,0.0,26.73,0.638,15.6,26.7,0.0,27.13,0.649,15.6,26.7,0.0,27.3,0.683,15.6,26.7,0.0
84,4358.0556,182,14.056,True,32.8,False,0.0,26.811,0.0,0.755418,0.434581,0.236196,0.436416,43.6736,286.5,0.08,0.060433,0.216427,26.74,0.65,15.6,26.7,0.0,27.18,0.664,15.6,26.7,0.0,26.7,0.616,15.6,26.7,0.0,26.71,0.594,15.6,26.7,0.0,26.72,0.622,15.6,26.7,0.0
85,4358.25,182,14.25,True,32.8,False,0.0,26.716,0.0,0.881364,0.560528,0.298861,0.003333,44.5549,293.0,0.08,0.070509,0.25824,26.75,0.652,15.6,26.7,0.0,26.73,0.606,15.6,26.7,0.0,26.7,0.612,15.6,26.7,0.0,26.7,0.582,15.6,26.7,0.0,26.7,0.616,15.6,26.7,0.0
86,4358.375,182,14.375,True,32.8,False,0.0,26.854,0.0,0.733136,0.412299,0.215591,0.003333,45.2881,297.6,0.08,0.058651,0.218181,26.76,0.652,15.6,26.7,0.0,26.7,0.59,15.6,26.7,0.0,27.41,0.721,15.6,26.7,0.0,26.7,0.578,15.6,26.7,0.0,26.7,0.623,15.6,26.7,0.0
87,4358.5417,182,14.542,True,32.8,False,0.0,26.959,0.0,0.602906,0.282069,0.15383,0.003333,45.891,304.2,0.08,0.048232,0.183404,26.76,0.653,15.6,26.7,0.0,26.7,0.586,15.6,26.7,0.0,26.72,0.638,15.6,26.7,0.0,27.13,0.644,15.6,26.7,0.0,27.49,0.758,15.6,26.7,0.0
88,4358.7222,182,14.722,True,32.8,False,0.0,26.821,0.0,0.773378,0.452541,0.254156,0.003333,46.6644,312.1,0.08,0.06187,0.241371,26.77,0.654,15.6,26.7,0.0,27.19,0.664,15.6,26.7,0.0,26.7,0.617,15.6,26.7,0.0,26.71,0.592,15.6,26.7,0.0,26.73,0.681,15.6,26.7,0.0
89,4358.9167,182,14.917,True,32.8,False,0.0,26.722,0.0,0.89761,0.576773,0.315106,0.003333,47.562,321.3,0.08,0.071809,0.288402,26.78,0.656,15.6,26.7,0.0,26.73,0.605,15.6,26.7,0.0,26.7,0.613,15.6,26.7,0.0,26.7,0.58,15.6,26.7,0.0,26.71,0.672,15.6,26.7,0.0
90,4359.0417,182,15.042,True,32.8,False,0.0,26.86,0.0,0.748673,0.427837,0.231128,0.003333,48.3106,327.7,0.08,0.059894,0.24534,26.78,0.657,15.6,26.7,0.0,26.7,0.589,15.6,26.7,0.0,27.42,0.722,15.6,26.7,0.0,26.7,0.577,15.6,26.7,0.0,26.7,0.681,15.6,26.7,0.0
91,4359.2,182,15.2,True,32.8,False,0.0,27.004,0.0,0.604092,0.283256,0.155016,0.003333,48.9147,336.2,0.08,0.048327,0.203096,26.79,0.659,15.6,26.7,0.0,26.7,0.585,15.6,26.7,0.0,26.71,0.637,15.6,26.7,0.0,27.12,0.642,15.6,26.7,0.0,27.7,0.846,15.6,26.7,0.0
92,4359.3889,182,15.389,True,32.8,False,0.0,26.831,0.0,0.788547,0.46771,0.269325,0.003333,49.7033,347.0,0.08,0.063084,0.273626,26.8,0.661,15.6,26.7,0.0,27.21,0.664,15.6,26.7,0.0,26.7,0.618,15.6,26.7,0.0,26.71,0.592,15.6,26.7,0.0,26.74,0.749,15.6,26.7,0.0
93,4359.5833,182,15.583,True,32.8,False,0.0,26.728,0.0,0.916561,0.595724,0.334057,0.003333,50.6198,358.8,0.08,0.073325,0.328862,26.81,0.663,15.6,26.7,0.0,26.73,0.605,15.6,26.7,0.0,26.7,0.613,15.6,26.7,0.0,26.7,0.58,15.6,26.7,0.0,26.71,0.731,15.6,26.7,0.0
94,4359.7083,182,15.708,True,32.8,False,0.0,26.867,0.0,0.766378,0.445542,0.248833,0.436416,51.3862,366.7,0.08,0.06131,0.281031,26.82,0.665,15.6,26.7,0.0,26.7,0.588,15.6,26.7,0.0,27.42,0.722,15.6,26.7,0.0,26.7,0.576,15.6,26.7,0.0,26.7,0.734,15.6,26.7,0.0
95,4359.8667,182,15.867,True,32.8,False,0.0,27.058,0.0,0.604777,0.283941,0.155701,0.003333,51.991,377.0,0.08,0.048382,0.228001,26.83,0.667,15.6,26.7,0.0,26.7,0.585,15.6,26.7,0.0,26.71,0.637,15.6,26.7,0.0,27.13,0.643,15.6,26.7,0.0,27.92,0.926,15.6,26.7,0.0
96,4360.0556,182,16.056,True,32.8,False,0.0,26.842,0.0,0.799512,0.478676,0.280291,0.003333,52.7905,389.8,0.34,0.271834,0.31165,26.84,0.669,15.6,26.7,0.0,27.22,0.665,15.6,26.7,0.0,26.7,0.616,15.6,26.7,0.0,26.71,0.591,15.6,26.7,0.0,26.75,0.798,15.6,26.7,0.0
97,4360.2222,182,16.222,True,32.62,False,0.0,26.731,0.0,0.924524,0.603687,0.34202,0.003333,53.715,401.4,0.34,0.314338,0.371104,26.84,0.671,15.6,26.7,0.0,26.71,0.6,15.6,26.7,0.0,26.7,0.61,15.6,26.7,0.0,26.7,0.578,15.6,26.7,0.0,26.7,0.76,15.6,26.7,0.0
98,4360.375,182,16.375,True,32.43,False,0.0,26.867,0.0,0.768169,0.447333,0.250624,0.003333,54.4832,412.3,0.34,0.261178,0.316716,26.84,0.671,15.6,26.7,0.0,26.7,0.585,15.6,26.7,0.0,27.4,0.715,15.6,26.7,0.0,26.7,0.574,15.6,26.7,0.0,26.7,0.754,15.6,26.7,0.0
99,4360.5333,182,16.533,True,32.25,False,0.0,27.074,0.0,0.598519,0.277683,0.149443,0.003333,55.0817,423.6,0.34,0.203497,0.253533,26.84,0.67,15.6,26.7,0.0,26.7,0.58,15.6,26.7,0.0,26.71,0.631,15.6,26.7,0.0,27.12,0.637,15.6,26.7,0.0,28.0,0.948,15.6,26.7,0.0
100,4360.7222,182,16.722,True,32.07,False,0.0,26.838,0.0,0.789029,0.468192,0.269807,0.003333,55.8707,437.2,0.34,0.26827,0.344963,26.84,0.67,15.6,26.7,0.0,27.19,0.655,15.6,26.7,0.0,26.7,0.609,15.6,26.7,0.0,26.71,0.586,15.6,26.7,0.0,26.75,0.807,15.6,26.7,0.0
101,4360.875,182,16.875,True,31.88,False,0.0,26.729,0.0,0.909192,0.588355,0.326688,0.003333,56.7799,448.1,0.34,0.309125,0.407409,26.84,0.668,15.6,26.7,0.0,26.71,0.592,15.6,26.7,0.0,26.7,0.602,15.6,26.7,0.0,26.7,0.572,15.6,26.7,0.0,26.7,0.758,15.6,26.7,0.0
102,4361.0417,182,17.042,True,31.7,False,0.0,26.857,0.0,0.755668,0.434832,0.238123,0.003333,57.5356,459.9,0.34,0.256927,0.347532,26.83,0.667,15.6,26.7,0.0,26.7,0.577,15.6,26.7,0.0,27.35,0.698,15.6,26.7,0.0,26.7,0.57,15.6,26.7,0.0,26.7,0.744,15.6,26.7,0.0
103,4361.2,182,17.2,True,31.6,False,0.0,27.062,0.0,0.588605,0.267769,0.139529,0.436419,58.1242,470.9,0.34,0.200126,0.277174,26.83,0.665,15.6,26.7,0.0,26.7,0.571,15.6,26.7,0.0,26.71,0.619,15.6,26.7,0.0,27.12,0.635,15.6,26.7,0.0,27.95,0.922,15.6,26.7,0.0
104,4361.375,182,17.375,True,31.5,False,0.0,26.82,0.0,0.776905,0.456069,0.257684,0.003333,58.9011,482.7,0.34,0.264148,0.375012,26.83,0.664,15.6,26.7,0.0,27.14,0.636,15.6,26.7,0.0,26.7,0.598,15.6,26.7,0.0,26.7,0.586,15.6,26.7,0.0,26.73,0.779,15.6,26.7,0.0
105,4361.5417,182,17.542,True,31.4,False,0.0,26.727,0.0,0.889864,0.569028,0.307361,0.003333,59.791,493.5,0.34,0.302554,0.439148,26.83,0.663,15.6,26.7,0.0,26.7,0.58,15.6,26.7,0.0,26.7,0.591,15.6,26.7,0.0,26.7,0.575,15.6,26.7,0.0,26.7,0.727,15.6,26.7,0.0
106,4361.7083,182,17.708,True,31.3,False,0.0,26.848,0.0,0.740671,0.419835,0.223126,0.003333,60.5317,503.7,0.34,0.251828,0.373076,26.83,0.663,15.6,26.7,0.0,26.7,0.566,15.6,26.7,0.0,27.31,0.682,15.6,26.7,0.0,26.7,0.572,15.6,26.7,0.0,26.7,0.707,15.6,26.7,0.0
107,4361.8667,182,17.867,True,31.2,False,0.0,27.034,0.0,0.57967,0.258834,0.130594,0.003333,61.1113,512.8,0.34,0.197088,0.297255,26.83,0.662,15.6,26.7,0.0,26.7,0.56,15.6,26.7,0.0,26.71,0.607,15.6,26.7,0.0,27.13,0.638,15.6,26.7,0.0,27.8,0.856,15.6,26.7,0.0
108,4362.0417,182,18.042,True,31.1,False,0.0,26.81,0.0,0.758556,0.43772,0.239335,0.003333,61.8699,522.1,0.34,0.257909,0.396042,26.83,0.661,15.6,26.7,0.0,27.09,0.619,15.6,26.7,0.0,26.7,0.588,15.6,26.7,0.0,26.7,0.586,15.6,26.7,0.0,26.72,0.722,15.6,26.7,0.0
109,4362.2083,182,18.208,True,30.92,False,0.0,26.727,0.0,0.86094,0.540104,0.278437,0.003333,62.7308,530.2,0.34,0.29272,0.45647,26.83,0.661,15.6,26.7,0.0,26.7,0.567,15.6,26.7,0.0,26.7,0.581,15.6,26.7,0.0,26.7,0.57,15.6,26.7,0.0,26.7,0.671,15.6,26.7,0.0
110,4362.375,182,18.375,True,30.73,False,0.0,26.836,0.0,0.714633,0.393796,0.197087,0.003333,63.4454,537.3,0.34,0.242975,0.383972,26.83,0.659,15.6,26.7,0.0,26.7,0.554,15.6,26.7,0.0,27.25,0.663,15.6,26.7,0.0,26.7,0.564,15.6,26.7,0.0,26.7,0.65,15.6,26.7,0.0
111,4362.5333,182,18.533,True,30.55,False,0.0,26.974,0.0,0.567673,0.246836,0.118596,0.003333,64.0131,543.2,0.34,0.193009,0.30836,26.82,0.657,15.6,26.7,0.0,26.7,0.548,15.6,26.7,0.0,26.71,0.595,15.6,26.7,0.0,27.08,0.618,15.6,26.7,0.0,27.57,0.765,15.6,26.7,0.0
112,4362.7083,182,18.708,True,30.37,False,0.0,26.791,0.0,0.723584,0.402748,0.204362,0.003333,64.7367,548.7,0.34,0.246019,0.397031,26.81,0.655,15.6,26.7,0.0,27.03,0.596,15.6,26.7,0.0,26.7,0.577,15.6,26.7,0.0,26.7,0.569,15.6,26.7,0.0,26.72,0.657,15.6,26.7,0.0
113,4362.875,182,18.875,True,30.18,False,0.0,26.782,0.0,0.793361,0.472525,0.226678,0.436418,65.5301,552.8,0.34,0.269743,0.43857,26.8,0.653,15.6,26.7,0.0,27.01,0.61,15.6,26.7,0.0,26.7,0.571,15.6,26.7,0.0,26.7,0.557,15.6,26.7,0.0,26.7,0.623,15.6,26.7,0.0
114,4363.0556,182,19.056,True,30.0,False,0.0,26.824,0.0,0.689786,0.36895,0.172241,0.003333,66.2199,556.1,0.34,0.234527,0.38359,26.79,0.651,15.6,26.7,0.0,26.72,0.547,15.6,26.7,0.0,27.22,0.649,15.6,26.7,0.0,26.7,0.552,15.6,26.7,0.0,26.7,0.612,15.6,26.7,0.0
115,4363.2083,182,19.208,True,29.72,False,0.0,26.925,0.0,0.554793,0.233957,0.105717,0.003333,66.7746,557.9,0.34,0.18863,0.309519,26.78,0.648,15.6,26.7,0.0,26.7,0.539,15.6,26.7,0.0,26.71,0.583,15.6,26.7,0.0,27.02,0.6,15.6,26.7,0.0,27.42,0.711,15.6,26.7,0.0
116,4363.3889,182,19.389,True,29.43,False,0.0,26.858,0.0,0.651565,0.330729,0.155163,0.003333,67.4262,558.9,0.34,0.221532,0.36416,26.76,0.644,15.6,26.7,0.0,26.97,0.579,15.6,26.7,0.0,26.7,0.566,15.6,26.7,0.0,27.13,0.635,15.6,26.7,0.0,26.73,0.621,15.6,26.7,0.0
117,4363.5556,182,19.556,True,29.15,False,0.0,26.804,0.0,0.671338,0.350502,0.152117,0.003333,68.0976,558.8,0.34,0.228255,0.375144,26.74,0.64,15.6,26.7,0.0,27.16,0.617,15.6,26.7,0.0,26.7,0.559,15.6,26.7,0.0,26.72,0.547,15.6,26.7,0.0,26.7,0.579,15.6,26.7,0.0
118,4363.7222,182,19.722,True,28.87,False,0.0,26.872,0.0,0.629306,0.308469,0.132854,0.003333,68.7269,557.6,0.34,0.213964,0.350901,26.71,0.635,15.6,26.7,0.0,27.11,0.622,15.6,26.7,0.0,27.13,0.625,15.6,26.7,0.0,26.7,0.537,15.6,26.7,0.0,26.7,0.568,15.6,26.7,0.0
119,4363.8889,182,19.889,True,28.58,False,0.0,26.862,0.0,0.545843,0.225006,0.096766,0.003333,69.2727,555.5,0.34,0.185587,0.303216,26.69,0.629,15.6,26.7,0.0,26.72,0.545,15.6,26.7,0.0,26.72,0.571,15.6,26.7,0.0,26.94,0.574,15.6,26.7,0.0,27.24,0.647,15.6,26.7,0.0
120,4364.0556,182,20.056,True,28.3,False,0.0,26.782,0.0,0.652047,0.33121,0.138002,0.003333,69.9247,552.4,0.34,0.221696,0.360191,26.67,0.624,15.6,26.7,0.0,26.7,0.536,15.6,26.7,0.0,26.7,0.557,15.6,26.7,0.0,27.12,0.611,15.6,26.7,0.0,26.72,0.58,15.6,26.7,0.0
121,4364.2222,182,20.222,True,28.22,False,0.0,26.826,0.0,0.538591,0.217755,0.087828,0.003333,70.4633,548.5,0.34,0.183121,0.295417,26.65,0.619,15.6,26.7,0.0,26.9,0.567,15.6,26.7,0.0,26.7,0.552,15.6,26.7,0.0,27.18,0.63,15.6,26.7,0.0,26.7,0.561,15.6,26.7,0.0
122,4364.4167,182,20.417,True,28.13,False,0.0,26.964,0.0,0.464864,0.144027,0.044829,0.436416,70.9282,543.0,0.34,0.158054,0.252421,26.63,0.616,15.6,26.7,0.0,27.06,0.602,15.6,26.7,0.0,27.12,0.619,15.6,26.7,0.0,27.31,0.653,15.6,26.7,0.0,26.7,0.555,15.6,26.7,0.0
123,4364.5556,182,20.556,True,28.05,False,0.0,26.866,0.0,0.569761,0.248924,0.115508,0.003333,71.498,538.6,0.34,0.193719,0.306873,26.62,0.614,15.6,26.7,0.0,27.1,0.617,15.6,26.7,0.0,26.72,0.566,15.6,26.7,0.0,26.72,0.566,15.6,26.7,0.0,27.17,0.627,15.6,26.7,0.0
124,4364.75,182,20.75,True,27.97,False,0.0,26.777,0.0,0.654754,0.333917,0.135532,0.003333,72.1527,531.6,0.34,0.222616,0.348067,26.62,0.612,15.6,26.7,0.0,27.12,0.626,15.6,26.7,0.0,26.7,0.554,15.6,26.7,0.0,26.7,0.55,15.6,26.7,0.0,26.74,0.575,15.6,26.7,0.0
125,4364.9167,182,20.917,True,27.88,False,0.0,26.813,0.0,0.53471,0.213874,0.083947,0.003333,72.6874,525.2,0.34,0.181802,0.28083,26.61,0.61,15.6,26.7,0.0,27.12,0.633,15.6,26.7,0.0,26.7,0.55,15.6,26.7,0.0,26.93,0.586,15.6,26.7,0.0,26.71,0.557,15.6,26.7,0.0
126,4365.0833,182,21.083,True,27.8,False,0.0,26.917,0.0,0.428612,0.107776,0.042807,0.003333,73.116,518.3,0.08,0.034289,0.22215,26.6,0.608,15.6,26.7,0.0,27.12,0.638,15.6,26.7,0.0,27.09,0.613,15.6,26.7,0.0,27.07,0.618,15.6,26.7,0.0,26.7,0.552,15.6,26.7,0.0
127,4365.25,182,21.25,True,27.7,False,0.0,27.087,0.0,0.355573,0.034736,0.002257,0.003333,73.4716,511.1,0.08,0.028446,0.181733,26.59,0.607,15.6,26.7,0.0,27.11,0.643,15.6,26.7,0.0,27.44,0.678,15.6,26.7,0.0,27.12,0.633,15.6,26.7,0.0,27.17,0.627,15.6,26.7,0.0
128,4365.3889,182,21.389,True,27.6,False,0.0,26.857,0.0,0.555989,0.235153,0.105226,0.003333,74.0276,505.0,0.08,0.044479,0.280774,26.58,0.605,15.6,26.7,0.0,27.1,0.646,15.6,26.7,0.0,26.74,0.58,15.6,26.7,0.0,27.14,0.642,15.6,26.7,0.0,26.72,0.569,15.6,26.7,0.0
129,4365.5833,182,21.583,True,27.5,False,0.0,26.844,0.0,0.533133,0.212297,0.08237,0.003333,74.5607,496.3,0.08,0.042651,0.264594,26.57,0.603,15.6,26.7,0.0,27.1,0.65,15.6,26.7,0.0,26.71,0.56,15.6,26.7,0.0,27.14,0.649,15.6,26.7,0.0,26.7,0.555,15.6,26.7,0.0
130,4365.75,182,21.75,True,27.4,False,0.0,26.913,0.0,0.42689,0.106054,0.041085,0.003333,74.9876,488.8,0.08,0.034151,0.208664,26.57,0.602,15.6,26.7,0.0,27.09,0.652,15.6,26.7,0.0,27.08,0.618,15.6,26.7,0.0,27.14,0.654,15.6,26.7,0.0,26.7,0.551,15.6,26.7,0.0
131,4365.9167,182,21.917,True,27.3,False,0.0,27.062,0.0,0.355452,0.034615,0.002136,0.436406,75.3431,481.3,0.08,0.028436,0.171079,26.56,0.6,15.6,26.7,0.0,27.07,0.654,15.6,26.7,0.0,27.41,0.68,15.6,26.7,0.0,27.13,0.658,15.6,26.7,0.0,27.13,0.62,15.6,26.7,0.0
132,4366.0833,182,22.083,True,27.2,False,0.0,26.852,0.0,0.551044,0.230207,0.10028,0.003333,75.8941,473.9,0.08,0.044084,0.26114,26.55,0.598,15.6,26.7,0.0,27.06,0.656,15.6,26.7,0.0,26.77,0.591,15.6,26.7,0.0,27.12,0.661,15.6,26.7,0.0,26.74,0.571,15.6,26.7,0.0
133,4366.1667,182,22.167,True,27.2,False,0.0,26.826,0.0,0.53104,0.210204,0.080277,0.003333,76.4252,470.3,0.08,0.042483,0.249748,26.55,0.596,15.6,26.7,0.0,27.05,0.658,15.6,26.7,0.0,26.71,0.565,15.6,26.7,0.0,27.12,0.665,15.6,26.7,0.0,26.7,0.554,15.6,26.7,0.0
134,4366.4167,182,22.417,True,27.2,False,0.0,26.895,0.0,0.425851,0.105015,0.040046,0.003333,76.851,459.8,0.08,0.034068,0.195806,26.55,0.596,15.6,26.7,0.0,27.05,0.661,15.6,26.7,0.0,27.06,0.621,15.6,26.7,0.0,27.12,0.669,15.6,26.7,0.0,26.7,0.55,15.6,26.7,0.0
135,4366.5833,182,22.583,True,27.2,False,0.0,27.04,0.0,0.355391,0.034555,0.002076,0.003333,77.2064,453.1,0.08,0.028431,0.161028,26.54,0.595,15.6,26.7,0.0,27.04,0.663,15.6,26.7,0.0,27.39,0.68,15.6,26.7,0.0,27.11,0.673,15.6,26.7,0.0,27.11,0.617,15.6,26.7,0.0
136,4366.75,182,22.75,True,27.2,False,0.0,26.841,0.0,0.550022,0.229186,0.099259,0.003333,77.7564,446.7,0.08,0.044002,0.245695,26.54,0.594,15.6,26.7,0.0,27.04,0.665,15.6,26.7,0.0,26.77,0.594,15.6,26.7,0.0,27.11,0.676,15.6,26.7,0.0,26.74,0.569,15.6,26.7,0.0
137,4366.8333,182,22.833,True,27.2,False,0.0,26.819,0.0,0.530221,0.209385,0.079458,0.003333,78.2866,443.6,0.08,0.042418,0.235206,26.54,0.593,15.6,26.7,0.0,27.03,0.667,15.6,26.7,0.0,26.71,0.567,15.6,26.7,0.0,27.11,0.68,15.6,26.7,0.0,26.7,0.554,15.6,26.7,0.0
138,4367.0833,182,23.083,True,27.2,False,0.0,26.885,0.0,0.425261,0.104424,0.039455,0.003333,78.7119,434.9,0.08,0.034021,0.184946,26.54,0.593,15.6,26.7,0.0,27.03,0.668,15.6,26.7,0.0,27.05,0.621,15.6,26.7,0.0,27.11,0.683,15.6,26.7,0.0,26.7,0.549,15.6,26.7,0.0
139,4367.25,182,23.25,True,27.2,False,0.0,27.078,0.0,0.447485,0.034981,0.002502,0.003333,79.1594,429.5,0.08,0.035799,0.192195,26.6,0.602,15.6,26.7,0.0,27.08,0.679,15.6,26.7,0.0,27.42,0.687,15.6,26.7,0.0,27.16,0.695,15.6,26.7,0.0,27.14,0.622,15.6,26.7,0.0
140,4367.4167,182,23.417,True,27.2,False,0.0,26.89,0.0,0.646995,0.234491,0.104564,0.003333,79.8064,424.5,0.08,0.05176,0.274649,26.64,0.609,15.6,26.7,0.0,27.11,0.688,15.6,26.7,0.0,26.77,0.597,15.6,26.7,0.0,27.19,0.705,15.6,26.7,0.0,26.75,0.571,15.6,26.7,0.0
141,4367.5,182,23.5,True,27.2,False,0.0,26.879,0.0,0.62593,0.213426,0.083499,0.436404,80.4323,422.2,0.08,0.050074,0.264268,26.66,0.614,15.6,26.7,0.0,27.12,0.694,15.6,26.7,0.0,26.71,0.57,15.6,26.7,0.0,27.2,0.711,15.6,26.7,0.0,26.7,0.554,15.6,26.7,0.0
142,4367.75,182,23.75,True,27.2,False,0.0,26.864,0.0,0.655212,0.242708,0.10928,0.003333,81.0875,415.6,0.08,0.052417,0.272306,26.67,0.616,15.6,26.7,0.0,27.12,0.698,15.6,26.7,0.0,27.09,0.63,15.6,26.7,0.0,26.74,0.63,15.6,26.7,0.0,26.7,0.55,15.6,26.7,0.0
143,4367.9167,182,23.917,True,27.2,False,0.0,27.015,0.0,0.565095,0.152591,0.051654,0.003333,81.6526,411.7,0.08,0.045208,0.23265,26.67,0.617,15.6,26.7,0.0,27.13,0.701,15.6,26.7,0.0,27.44,0.693,15.6,26.7,0.0,26.7,0.608,15.6,26.7,0.0,27.13,0.62,15.6,26.7,0.0
144,4368.0556,182,24.056,True,27.2,False,0.0,26.792,0.0,0.764268,0.351764,0.153379,0.003333,82.4169,408.7,0.08,0.061141,0.312356,26.68,0.618,15.6,26.7,0.0,27.13,0.704,15.6,26.7,0.0,26.74,0.591,15.6,26.7,0.0,26.7,0.597,15.6,26.7,0.0,26.72,0.565,15.6,26.7,0.0
145,4368.1667,183,0.167,False,27.2,False,0.0,26.841,0.0,0.624865,0.212361,0.082434,0.003333,83.0418,378.0,0.08,0.049989,0.236199,26.68,0.619,15.6,26.7,0.0,27.13,0.707,15.6,26.7,0.0,26.7,0.568,15.6,26.7,0.0,26.99,0.643,15.6,26.7,0.0,26.7,0.551,15.6,26.7,0.0
146,4368.4167,183,0.417,False,27.2,False,0.0,26.934,0.0,0.518129,0.105625,0.040656,0.003333,83.5599,378.7,0.08,0.04145,0.196216,26.68,0.619,15.6,26.7,0.0,27.13,0.709,15.6,26.7,0.0,27.08,0.627,15.6,26.7,0.0,27.08,0.663,15.6,26.7,0.0,26.7,0.547,15.6,26.7,0.0
147,4368.5833,183,0.583,False,27.2,False,0.0,27.098,0.0,0.447288,0.034784,0.002305,0.003333,84.0072,379.1,0.08,0.035783,0.169567,26.69,0.619,15.6,26.7,0.0,27.12,0.71,15.6,26.7,0.0,27.42,0.688,15.6,26.7,0.0,27.14,0.677,15.6,26.7,0.0,27.12,0.614,15.6,26.7,0.0
148,4368.75,183,0.75,False,27.2,False,0.0,26.898,0.0,0.645545,0.233041,0.103114,0.003333,84.6527,379.4,0.08,0.051644,0.24492,26.69,0.62,15.6,26.7,0.0,27.12,0.711,15.6,26.7,0.0,26.78,0.596,15.6,26.7,0.0,27.16,0.685,15.6,26.7,0.0,26.74,0.565,15.6,26.7,0.0
149,4368.8333,183,0.833,False,27.2,False,0.0,26.878,0.0,0.62389,0.211386,0.081459,0.003333,85.2766,379.4,0.08,0.049911,0.236704,26.69,0.62,15.6,26.7,0.0,27.12,0.712,15.6,26.7,0.0,26.71,0.568,15.6,26.7,0.0,27.17,0.691,15.6,26.7,0.0,26.7,0.549,15.6,26.7,0.0
150,4369.0833,183,1.083,False,27.2,False,0.0,26.95,0.0,0.517499,0.104995,0.040027,0.436412,85.7941,379.5,0.08,0.0414,0.196391,26.69,0.62,15.6,26.7,0.0,27.12,0.713,15.6,26.7,0.0,27.07,0.624,15.6,26.7,0.0,27.17,0.695,15.6,26.7,0.0,26.7,0.544,15.6,26.7,0.0
151,4369.25,183,1.25,False,27.12,False,0.0,27.093,0.0,0.447166,0.034662,0.002182,0.003333,86.2413,379.4,0.08,0.035773,0.169655,26.69,0.619,15.6,26.7,0.0,27.11,0.713,15.6,26.7,0.0,27.4,0.683,15.6,26.7,0.0,27.17,0.698,15.6,26.7,0.0,27.1,0.608,15.6,26.7,0.0
152,4369.4167,183,1.417,False,27.03,False,0.0,27.034,0.0,0.56618,0.153676,0.056233,0.003333,86.8075,379.1,0.08,0.045294,0.214639,26.68,0.619,15.6,26.7,0.0,27.1,0.712,15.6,26.7,0.0,26.77,0.593,15.6,26.7,0.0,27.17,0.7,15.6,26.7,0.0,27.45,0.673,15.6,26.7,0.0
