step,sim_time_hours,day_of_year,hour,is_weekend,outdoor_temp_c,occupied,occupants,mean_air_temp_c,max_abs_pmv,interval_elec_kwh,interval_hvac_kwh,interval_cool_kwh,interval_gas_kwh,cum_elec_kwh,carbon_gco2_kwh,price_usd_kwh,interval_cost_usd,interval_carbon_kg,CORE_ZN_temp,CORE_ZN_pmv,CORE_ZN_htgsp,CORE_ZN_clgsp,CORE_ZN_occ,PERIMETER_ZN_1_temp,PERIMETER_ZN_1_pmv,PERIMETER_ZN_1_htgsp,PERIMETER_ZN_1_clgsp,PERIMETER_ZN_1_occ,PERIMETER_ZN_2_temp,PERIMETER_ZN_2_pmv,PERIMETER_ZN_2_htgsp,PERIMETER_ZN_2_clgsp,PERIMETER_ZN_2_occ,PERIMETER_ZN_3_temp,PERIMETER_ZN_3_pmv,PERIMETER_ZN_3_htgsp,PERIMETER_ZN_3_clgsp,PERIMETER_ZN_3_occ,PERIMETER_ZN_4_temp,PERIMETER_ZN_4_pmv,PERIMETER_ZN_4_htgsp,PERIMETER_ZN_4_clgsp,PERIMETER_ZN_4_occ
898,4493.6667,188,5.667,True,21.87,True,2.75,25.5,0.176,0.968552,0.510214,0.16566,0.003333,1064.4176,336.9,0.08,0.077484,0.326305,25.5,0.176,21.5,25.5,0.81,25.5,0.16,21.5,25.5,0.61,25.5,0.181,21.5,25.5,0.36,25.5,0.169,21.5,25.5,0.61,25.5,0.174,21.5,25.5,0.36
899,4493.8333,188,5.833,True,21.78,True,2.75,25.5,0.178,0.974979,0.516641,0.172087,0.003333,1065.3926,334.2,0.08,0.077998,0.325838,25.5,0.169,21.5,25.5,0.81,25.5,0.156,21.5,25.5,0.61,25.5,0.208,21.5,25.5,0.36,25.5,0.178,21.5,25.5,0.61,25.5,0.166,21.5,25.5,0.36
900,4494.0,188,6.0,True,21.7,True,2.75,25.5,0.181,0.980263,0.521925,0.177371,0.003333,1066.3729,331.5,0.08,0.078421,0.324957,25.5,0.164,21.5,25.5,0.81,25.5,0.153,21.5,25.5,0.61,25.5,0.222,21.5,25.5,0.36,25.5,0.181,21.5,25.5,0.61,25.5,0.159,21.5,25.5,0.36
901,4494.25,188,6.25,True,21.88,True,2.75,25.48,0.193,0.935236,0.476898,0.132344,0.003333,1067.3081,327.4,0.08,0.074819,0.306196,25.4,0.15,21.5,25.5,0.81,25.5,0.159,21.5,25.5,0.61,25.5,0.246,21.5,25.5,0.36,25.5,0.193,21.5,25.5,0.61,25.5,0.162,21.5,25.5,0.36
902,4494.4167,188,6.417,True,22.07,True,2.75,25.467,0.203,0.949408,0.49107,0.146516,0.003333,1068.2575,324.6,0.08,0.075953,0.308178,25.33,0.139,21.5,25.5,0.81,25.5,0.164,21.5,25.5,0.61,25.5,0.265,21.5,25.5,0.36,25.5,0.203,21.5,25.5,0.61,25.5,0.164,21.5,25.5,0.36
903,4494.5833,188,6.583,True,22.25,True,2.75,25.463,0.211,0.963347,0.505009,0.160455,0.003333,1069.2208,321.8,0.08,0.077068,0.310005,25.31,0.136,21.5,25.5,0.81,25.5,0.17,21.5,25.5,0.61,25.5,0.285,21.5,25.5,0.36,25.5,0.211,21.5,25.5,0.61,25.5,0.167,21.5,25.5,0.36
904,4494.7222,188,6.722,True,22.43,True,2.75,25.464,0.216,0.975471,0.517133,0.172579,0.436423,1070.1963,319.5,0.08,0.078038,0.311663,25.32,0.137,21.5,25.5,0.81,25.5,0.175,21.5,25.5,0.61,25.5,0.301,21.5,25.5,0.36,25.5,0.216,21.5,25.5,0.61,25.5,0.169,21.5,25.5,0.36
905,4494.8889,188,6.889,True,22.62,True,2.75,25.468,0.22,0.986708,0.52837,0.183816,0.003333,1071.183,316.6,0.08,0.078937,0.312392,25.34,0.141,21.5,25.5,0.81,25.5,0.179,21.5,25.5,0.61,25.5,0.317,21.5,25.5,0.36,25.5,0.22,21.5,25.5,0.61,25.5,0.171,21.5,25.5,0.36
906,4495.0556,188,7.056,True,22.8,True,2.75,25.473,0.223,0.997194,0.538856,0.194302,0.003333,1072.1802,313.8,0.08,0.079776,0.31292,25.37,0.147,21.5,25.5,0.81,25.5,0.184,21.5,25.5,0.61,25.5,0.334,21.5,25.5,0.36,25.5,0.223,21.5,25.5,0.61,25.5,0.173,21.5,25.5,0.36
907,4495.2083,188,7.208,True,23.17,True,8.25,25.011,0.275,1.492766,0.759426,0.414872,0.003333,1073.673,311.2,0.08,0.119421,0.464549,25.01,0.094,21.5,25.0,2.42,25.01,0.111,21.5,25.0,1.83,25.01,0.275,21.5,25.0,1.09,25.01,0.147,21.5,25.0,1.83,25.02,0.1,21.5,25.0,1.09
908,4495.375,188,7.375,True,23.53,True,8.25,25.0,0.268,1.46412,0.73078,0.386226,0.003333,1075.1371,308.4,0.08,0.11713,0.451535,25.0,0.084,21.5,25.0,2.42,25.0,0.099,21.5,25.0,1.83,25.0,0.268,21.5,25.0,1.09,25.0,0.13,21.5,25.0,1.83,25.0,0.087,21.5,25.0,1.09
909,4495.5417,188,7.542,True,23.9,True,8.25,25.0,0.274,1.476524,0.743183,0.398629,0.003333,1076.6136,305.6,0.08,0.118122,0.451226,25.0,0.079,21.5,25.0,2.42,25.0,0.097,21.5,25.0,1.83,25.0,0.274,21.5,25.0,1.09,25.0,0.122,21.5,25.0,1.83,25.0,0.083,21.5,25.0,1.09
910,4495.7,188,7.7,True,24.27,True,8.25,25.0,0.278,1.486541,0.753201,0.408647,0.003333,1078.1002,303.0,0.08,0.118923,0.450422,25.0,0.075,21.5,25.0,2.42,25.0,0.094,21.5,25.0,1.83,25.0,0.278,21.5,25.0,1.09,25.0,0.113,21.5,25.0,1.83,25.0,0.08,21.5,25.0,1.09
911,4495.8667,188,7.867,True,24.63,True,8.25,25.0,0.282,1.496676,0.763336,0.418782,0.003333,1079.5968,300.2,0.08,0.119734,0.449302,25.0,0.07,21.5,25.0,2.42,25.0,0.092,21.5,25.0,1.83,25.0,0.282,21.5,25.0,1.09,25.0,0.106,21.5,25.0,1.83,25.0,0.078,21.5,25.0,1.09
912,4496.0333,188,8.033,True,25.0,True,8.25,25.0,0.285,1.50694,0.7736,0.429046,0.436436,1081.1038,297.5,0.08,0.120555,0.448315,25.0,0.067,21.5,25.0,2.42,25.0,0.091,21.5,25.0,1.83,25.0,0.285,21.5,25.0,1.09,25.0,0.099,21.5,25.0,1.83,25.0,0.076,21.5,25.0,1.09
913,4496.2,188,8.2,True,25.37,True,8.25,25.452,0.369,1.329697,0.596357,0.251803,0.003333,1082.4335,294.8,0.08,0.106376,0.391995,25.37,0.124,21.5,25.5,2.42,25.46,0.168,21.5,25.5,1.83,25.49,0.369,21.5,25.5,1.09,25.47,0.172,21.5,25.5,1.83,25.47,0.155,21.5,25.5,1.09
914,4496.3667,188,8.367,True,25.73,True,8.25,25.499,0.394,1.414948,0.681608,0.337054,0.003333,1083.8484,292.1,0.08,0.113196,0.413306,25.5,0.157,21.5,25.5,2.42,25.5,0.189,21.5,25.5,1.83,25.5,0.394,21.5,25.5,1.09,25.5,0.187,21.5,25.5,1.83,25.5,0.173,21.5,25.5,1.09
915,4496.5333,188,8.533,True,26.1,True,8.25,25.5,0.405,1.437008,0.703668,0.359114,0.003333,1085.2854,289.5,0.08,0.114961,0.416014,25.5,0.161,21.5,25.5,2.42,25.5,0.196,21.5,25.5,1.83,25.5,0.405,21.5,25.5,1.09,25.5,0.193,21.5,25.5,1.83,25.5,0.179,21.5,25.5,1.09
916,4496.7,188,8.7,True,26.47,True,8.25,25.5,0.412,1.454376,0.721036,0.376482,0.003333,1086.7398,286.9,0.08,0.11635,0.417261,25.5,0.163,21.5,25.5,2.42,25.5,0.201,21.5,25.5,1.83,25.5,0.412,21.5,25.5,1.09,25.5,0.197,21.5,25.5,1.83,25.5,0.184,21.5,25.5,1.09
917,4496.8667,188,8.867,True,26.83,True,8.25,25.5,0.416,1.470461,0.73712,0.392566,0.003333,1088.2103,284.4,0.08,0.117637,0.418199,25.5,0.165,21.5,25.5,2.42,25.5,0.205,21.5,25.5,1.83,25.5,0.416,21.5,25.5,1.09,25.5,0.201,21.5,25.5,1.83,25.5,0.188,21.5,25.5,1.09
918,4497.0333,188,9.033,True,27.2,True,8.25,25.5,0.419,1.48552,0.752179,0.407625,0.003333,1089.6958,282.0,0.08,0.118842,0.418917,25.5,0.165,21.5,25.5,2.42,25.5,0.207,21.5,25.5,1.83,25.5,0.419,21.5,25.5,1.09,25.5,0.203,21.5,25.5,1.83,25.5,0.191,21.5,25.5,1.09
919,4497.2,188,9.2,True,27.48,True,8.25,25.007,0.338,1.678994,0.945653,0.601099,0.003333,1091.3748,279.6,0.08,0.134319,0.469447,25.01,0.083,21.5,25.0,2.42,25.01,0.126,21.5,25.0,1.83,25.01,0.338,21.5,25.0,1.09,25.01,0.122,21.5,25.0,1.83,25.01,0.112,21.5,25.0,1.09
920,4497.3667,188,9.367,True,27.77,True,8.25,25.0,0.314,1.626862,0.893522,0.548968,0.436444,1093.0017,277.3,0.08,0.130149,0.451129,25.0,0.067,21.5,25.0,2.42,25.0,0.11,21.5,25.0,1.83,25.0,0.314,21.5,25.0,1.09,25.0,0.107,21.5,25.0,1.83,25.0,0.096,21.5,25.0,1.09
921,4497.5333,188,9.533,True,28.05,True,8.25,25.0,0.301,1.622664,0.889323,0.544769,0.003333,1094.6243,275.1,0.08,0.129813,0.446395,25.0,0.059,21.5,25.0,2.42,25.0,0.103,21.5,25.0,1.83,25.0,0.301,21.5,25.0,1.09,25.0,0.1,21.5,25.0,1.83,25.0,0.09,21.5,25.0,1.09
922,4497.7,188,9.7,True,28.33,True,8.25,25.0,0.285,1.621068,0.887728,0.543174,0.003333,1096.2454,272.9,0.08,0.129685,0.44239,25.0,0.052,21.5,25.0,2.42,25.0,0.096,21.5,25.0,1.83,25.0,0.285,21.5,25.0,1.09,25.0,0.094,21.5,25.0,1.83,25.0,0.084,21.5,25.0,1.09
923,4497.8667,188,9.867,True,28.62,True,8.25,25.0,0.27,1.620121,0.886781,0.542227,0.003333,1097.8655,270.9,0.08,0.12961,0.438891,25.0,0.045,21.5,25.0,2.42,25.0,0.091,21.5,25.0,1.83,25.0,0.27,21.5,25.0,1.09,25.0,0.088,21.5,25.0,1.83,25.0,0.079,21.5,25.0,1.09
924,4498.0417,188,10.042,True,28.9,True,8.25,25.0,0.255,1.619853,0.886513,0.541958,0.003333,1099.4854,268.9,0.08,0.129588,0.435578,25.0,0.039,21.5,25.0,2.42,25.0,0.086,21.5,25.0,1.83,25.0,0.255,21.5,25.0,1.09,25.0,0.084,21.5,25.0,1.83,25.0,0.075,21.5,25.0,1.09
925,4498.2083,188,10.208,True,29.08,True,8.25,25.0,0.24,1.619707,0.886366,0.541812,0.003333,1101.1051,267.0,0.08,0.129577,0.432462,25.0,0.035,21.5,25.0,2.42,25.0,0.083,21.5,25.0,1.83,25.0,0.24,21.5,25.0,1.09,25.0,0.081,21.5,25.0,1.83,25.0,0.072,21.5,25.0,1.09
926,4498.375,188,10.375,True,29.27,True,8.25,25.0,0.226,1.620975,0.887634,0.54308,0.003333,1102.726,265.3,0.08,0.129678,0.430045,25.0,0.032,21.5,25.0,2.42,25.0,0.081,21.5,25.0,1.83,25.0,0.226,21.5,25.0,1.09,25.0,0.079,21.5,25.0,1.83,25.0,0.071,21.5,25.0,1.09
927,4498.5417,188,10.542,True,29.45,True,8.25,25.0,0.213,1.623253,0.889912,0.545358,0.003333,1104.3493,263.7,0.08,0.12986,0.428052,25.0,0.031,21.5,25.0,2.42,25.0,0.081,21.5,25.0,1.83,25.0,0.213,21.5,25.0,1.09,25.0,0.079,21.5,25.0,1.83,25.0,0.071,21.5,25.0,1.09
928,4498.7222,188,10.722,True,29.63,True,8.25,25.0,0.202,1.627805,0.894465,0.549911,0.436449,1105.9771,262.2,0.08,0.130224,0.426811,25.0,0.03,21.5,25.0,2.42,25.0,0.082,21.5,25.0,1.83,25.0,0.202,21.5,25.0,1.09,25.0,0.08,21.5,25.0,1.83,25.0,0.073,21.5,25.0,1.09
929,4498.8889,188,10.889,True,29.82,True,8.25,25.0,0.19,1.633785,0.900444,0.55589,0.003333,1107.6109,260.9,0.08,0.130703,0.426254,25.0,0.03,21.5,25.0,2.42,25.0,0.085,21.5,25.0,1.83,25.0,0.19,21.5,25.0,1.09,25.0,0.083,21.5,25.0,1.83,25.0,0.076,21.5,25.0,1.09
930,4499.0556,188,11.056,True,30.0,True,8.25,25.0,0.18,1.640404,0.907063,0.562509,0.003333,1109.2513,259.8,0.08,0.131232,0.426177,25.0,0.031,21.5,25.0,2.42,25.0,0.088,21.5,25.0,1.83,25.0,0.18,21.5,25.0,1.09,25.0,0.086,21.5,25.0,1.83,25.0,0.079,21.5,25.0,1.09
931,4499.2222,188,11.222,True,30.18,True,2.75,25.0,0.085,1.316206,0.857869,0.513314,0.003333,1110.5675,258.8,0.08,0.105297,0.340634,25.0,0.025,21.5,25.0,0.81,25.0,0.085,21.5,25.0,0.61,25.0,0.163,21.5,25.0,0.36,25.0,0.082,21.5,25.0,0.61,25.0,0.076,21.5,25.0,0.36
932,4499.3889,188,11.389,True,30.37,True,2.75,25.0,0.085,1.315636,0.857298,0.512744,0.003333,1111.8831,258.0,0.08,0.105251,0.339434,25.0,0.023,21.5,25.0,0.81,25.0,0.085,21.5,25.0,0.61,25.0,0.151,21.5,25.0,0.36,25.0,0.082,21.5,25.0,0.61,25.0,0.076,21.5,25.0,0.36
933,4499.5833,188,11.583,True,30.55,True,2.75,25.0,0.086,1.317943,0.859606,0.515052,0.003333,1113.2011,257.4,0.08,0.105435,0.339239,25.0,0.021,21.5,25.0,0.81,25.0,0.086,21.5,25.0,0.61,25.0,0.142,21.5,25.0,0.36,25.0,0.082,21.5,25.0,0.61,25.0,0.076,21.5,25.0,0.36
934,4499.75,188,11.75,True,30.73,True,2.75,25.0,0.085,1.320579,0.862242,0.517688,0.003333,1114.5217,257.0,0.08,0.105646,0.339389,25.0,0.019,21.5,25.0,0.81,25.0,0.085,21.5,25.0,0.61,25.0,0.138,21.5,25.0,0.36,25.0,0.081,21.5,25.0,0.61,25.0,0.075,21.5,25.0,0.36
935,4499.9167,188,11.917,True,30.92,True,2.75,25.0,0.083,1.323262,0.864924,0.52037,0.436441,1115.8449,256.9,0.08,0.105861,0.339946,25.0,0.017,21.5,25.0,0.81,25.0,0.083,21.5,25.0,0.61,25.0,0.135,21.5,25.0,0.36,25.0,0.079,21.5,25.0,0.61,25.0,0.073,21.5,25.0,0.36
936,4500.0833,188,12.083,True,31.1,True,2.75,25.0,0.082,1.326025,0.867687,0.523133,0.003333,1117.1709,257.1,0.08,0.106082,0.340921,25.0,0.015,21.5,25.0,0.81,25.0,0.082,21.5,25.0,0.61,25.0,0.132,21.5,25.0,0.36,25.0,0.078,21.5,25.0,0.61,25.0,0.072,21.5,25.0,0.36
937,4500.25,188,12.25,True,31.1,True,2.75,25.455,0.155,1.133074,0.674737,0.330183,0.003333,1118.304,257.5,0.08,0.090646,0.291767,25.46,0.088,21.5,25.5,0.81,25.47,0.155,21.5,25.5,0.61,25.44,0.199,21.5,25.5,0.36,25.46,0.15,21.5,25.5,0.61,25.44,0.14,21.5,25.5,0.36
938,4500.3333,188,12.333,True,31.1,True,2.75,25.497,0.172,1.203495,0.745157,0.400603,0.003333,1119.5075,257.9,0.08,0.09628,0.310381,25.5,0.102,21.5,25.5,0.81,25.5,0.172,21.5,25.5,0.61,25.49,0.219,21.5,25.5,0.36,25.5,0.168,21.5,25.5,0.61,25.49,0.16,21.5,25.5,0.36
939,4500.5,188,12.5,True,31.1,True,2.75,25.499,0.179,1.212197,0.753859,0.409305,0.003333,1120.7197,258.7,0.08,0.096976,0.313595,25.5,0.105,21.5,25.5,0.81,25.5,0.179,21.5,25.5,0.61,25.5,0.225,21.5,25.5,0.36,25.5,0.175,21.5,25.5,0.61,25.5,0.167,21.5,25.5,0.36
940,4500.6667,188,12.667,True,31.1,True,2.75,25.5,0.181,1.214162,0.755824,0.41127,0.003333,1121.9339,260.0,0.08,0.097133,0.315682,25.5,0.108,21.5,25.5,0.81,25.5,0.181,21.5,25.5,0.61,25.5,0.227,21.5,25.5,0.36,25.5,0.177,21.5,25.5,0.61,25.5,0.17,21.5,25.5,0.36
941,4500.8333,188,12.833,True,31.1,True,2.75,25.5,0.185,1.217389,0.759051,0.414497,0.003333,1123.1513,261.5,0.08,0.097391,0.318347,25.5,0.109,21.5,25.5,0.81,25.5,0.185,21.5,25.5,0.61,25.5,0.231,21.5,25.5,0.36,25.5,0.18,21.5,25.5,0.61,25.5,0.173,21.5,25.5,0.36
942,4501.0,188,13.0,True,31.1,True,2.75,25.5,0.188,1.220518,0.76218,0.417626,0.003333,1124.3718,263.5,0.08,0.097641,0.321607,25.5,0.11,21.5,25.5,0.81,25.5,0.188,21.5,25.5,0.61,25.5,0.233,21.5,25.5,0.36,25.5,0.183,21.5,25.5,0.61,25.5,0.176,21.5,25.5,0.36
943,4501.25,188,13.25,True,31.1,True,2.75,25.5,0.191,1.224267,0.765929,0.421375,0.436429,1125.596,267.2,0.08,0.097941,0.327124,25.5,0.111,21.5,25.5,0.81,25.5,0.191,21.5,25.5,0.61,25.5,0.236,21.5,25.5,0.36,25.5,0.185,21.5,25.5,0.61,25.5,0.179,21.5,25.5,0.36
944,4501.4167,188,13.417,True,31.1,True,2.75,25.5,0.194,1.227973,0.769636,0.425081,0.003333,1126.824,270.2,0.08,0.098238,0.331798,25.5,0.112,21.5,25.5,0.81,25.5,0.194,21.5,25.5,0.61,25.5,0.239,21.5,25.5,0.36,25.5,0.188,21.5,25.5,0.61,25.5,0.182,21.5,25.5,0.36
945,4501.5833,188,13.583,True,31.1,True,2.75,25.5,0.197,1.231874,0.773536,0.428982,0.003333,1128.0559,273.8,0.08,0.09855,0.337287,25.5,0.113,21.5,25.5,0.81,25.5,0.197,21.5,25.5,0.61,25.5,0.242,21.5,25.5,0.36,25.5,0.191,21.5,25.5,0.61,25.5,0.185,21.5,25.5,0.36
946,4501.75,188,13.75,True,31.1,True,2.75,25.5,0.201,1.232029,0.773691,0.429137,0.003333,1129.2879,277.8,0.08,0.098562,0.342258,25.5,0.115,21.5,25.5,0.81,25.5,0.201,21.5,25.5,0.61,25.5,0.245,21.5,25.5,0.36,25.5,0.194,21.5,25.5,0.61,25.5,0.188,21.5,25.5,0.36
947,4501.9167,188,13.917,True,31.1,True,2.75,25.5,0.204,1.237268,0.778931,0.434377,0.003333,1130.5252,282.3,0.08,0.098981,0.349281,25.5,0.116,21.5,25.5,0.81,25.5,0.204,21.5,25.5,0.61,25.5,0.247,21.5,25.5,0.36,25.5,0.197,21.5,25.5,0.61,25.5,0.199,21.5,25.5,0.36
948,4502.0833,188,14.083,True,31.1,True,2.75,25.5,0.207,1.243425,0.785088,0.440533,0.003333,1131.7686,287.4,0.08,0.099474,0.35736,25.5,0.118,21.5,25.5,0.81,25.5,0.207,21.5,25.5,0.61,25.5,0.25,21.5,25.5,0.36,25.5,0.2,21.5,25.5,0.61,25.5,0.212,21.5,25.5,0.36
949,4502.1667,188,14.167,True,31.2,True,2.75,25.5,0.209,1.251634,0.793296,0.448742,0.003333,1133.0202,290.1,0.08,0.100131,0.363099,25.5,0.119,21.5,25.5,0.81,25.5,0.209,21.5,25.5,0.61,25.5,0.252,21.5,25.5,0.36,25.5,0.202,21.5,25.5,0.61,25.5,0.226,21.5,25.5,0.36
950,4502.3333,188,14.333,True,31.3,True,2.75,25.5,0.21,1.25935,0.801012,0.456458,0.003333,1134.2796,296.0,0.08,0.100748,0.372768,25.5,0.119,21.5,25.5,0.81,25.5,0.21,21.5,25.5,0.61,25.5,0.253,21.5,25.5,0.36,25.5,0.203,21.5,25.5,0.61,25.5,0.241,21.5,25.5,0.36
951,4502.5,188,14.5,True,31.4,True,2.75,25.5,0.211,1.266616,0.808278,0.463724,0.436415,1135.5462,302.5,0.08,0.101329,0.383151,25.5,0.119,21.5,25.5,0.81,25.5,0.211,21.5,25.5,0.61,25.5,0.253,21.5,25.5,0.36,25.5,0.204,21.5,25.5,0.61,25.5,0.255,21.5,25.5,0.36
952,4502.6667,188,14.667,True,31.5,True,2.75,25.5,0.211,1.272247,0.813909,0.469355,0.003333,1136.8185,309.6,0.08,0.10178,0.393888,25.5,0.117,21.5,25.5,0.81,25.5,0.211,21.5,25.5,0.61,25.5,0.252,21.5,25.5,0.36,25.5,0.203,21.5,25.5,0.61,25.5,0.266,21.5,25.5,0.36
953,4502.9167,188,14.917,True,31.6,True,2.75,25.5,0.209,1.276688,0.81835,0.473796,0.003333,1138.0951,321.3,0.08,0.102135,0.4102,25.5,0.115,21.5,25.5,0.81,25.5,0.209,21.5,25.5,0.61,25.5,0.251,21.5,25.5,0.36,25.5,0.202,21.5,25.5,0.61,25.5,0.275,21.5,25.5,0.36
954,4503.0833,188,15.083,True,31.7,True,2.75,25.5,0.208,1.280886,0.822548,0.477994,0.003333,1139.376,329.9,0.08,0.102471,0.422564,25.5,0.113,21.5,25.5,0.81,25.5,0.208,21.5,25.5,0.61,25.5,0.249,21.5,25.5,0.36,25.5,0.2,21.5,25.5,0.61,25.5,0.281,21.5,25.5,0.36
955,4503.2222,188,15.222,True,31.6,True,2.75,25.5,0.206,1.278536,0.820198,0.475644,0.003333,1140.6546,337.4,0.08,0.102283,0.431378,25.5,0.111,21.5,25.5,0.81,25.5,0.206,21.5,25.5,0.61,25.5,0.247,21.5,25.5,0.36,25.5,0.199,21.5,25.5,0.61,25.5,0.286,21.5,25.5,0.36
956,4503.3889,188,15.389,True,31.5,True,2.75,25.5,0.204,1.276457,0.81812,0.473566,0.003333,1141.931,347.0,0.08,0.102117,0.442931,25.5,0.11,21.5,25.5,0.81,25.5,0.204,21.5,25.5,0.61,25.5,0.245,21.5,25.5,0.36,25.5,0.197,21.5,25.5,0.61,25.5,0.291,21.5,25.5,0.36
957,4503.5556,188,15.556,True,31.4,True,2.75,25.5,0.203,1.274161,0.815823,0.471269,0.003333,1143.2052,357.1,0.08,0.101933,0.455003,25.5,0.11,21.5,25.5,0.81,25.5,0.203,21.5,25.5,0.61,25.5,0.244,21.5,25.5,0.36,25.5,0.196,21.5,25.5,0.61,25.5,0.295,21.5,25.5,0.36
958,4503.7222,188,15.722,True,31.3,True,2.75,25.5,0.203,1.271978,0.81364,0.469086,0.003333,1144.4772,367.6,0.08,0.101758,0.467579,25.5,0.109,21.5,25.5,0.81,25.5,0.203,21.5,25.5,0.61,25.5,0.243,21.5,25.5,0.36,25.5,0.196,21.5,25.5,0.61,25.5,0.299,21.5,25.5,0.36
959,4503.8889,188,15.889,True,31.2,True,2.75,25.5,0.202,1.268126,0.809789,0.465235,0.436433,1145.7453,378.5,0.08,0.10145,0.479986,25.5,0.11,21.5,25.5,0.81,25.5,0.202,21.5,25.5,0.61,25.5,0.242,21.5,25.5,0.36,25.5,0.195,21.5,25.5,0.61,25.5,0.296,21.5,25.5,0.36
960,4504.0556,188,16.056,True,31.1,True,2.75,25.5,0.202,1.264562,0.806224,0.46167,0.003333,1147.0099,389.8,0.34,0.429951,0.492926,25.5,0.11,21.5,25.5,0.81,25.5,0.202,21.5,25.5,0.61,25.5,0.241,21.5,25.5,0.36,25.5,0.195,21.5,25.5,0.61,25.5,0.294,21.5,25.5,0.36
961,4504.2,188,16.2,True,31.1,False,0.0,26.387,0.0,0.723668,0.402832,0.058278,0.003333,1147.7335,399.9,0.34,0.246047,0.289395,25.86,0.161,15.6,28.0,0.0,26.35,0.329,15.6,28.0,0.0,26.62,0.406,15.6,28.0,0.0,26.33,0.319,15.6,28.0,0.0,26.78,0.483,15.6,28.0,0.0
962,4504.375,188,16.375,True,31.1,False,0.0,27.129,0.0,0.721129,0.400293,0.055738,0.037839,1148.4546,412.3,0.34,0.245184,0.297321,26.15,0.226,15.6,28.0,0.0,27.08,0.48,15.6,28.0,0.0,27.53,0.595,15.6,28.0,0.0,27.05,0.467,15.6,28.0,0.0,27.84,0.699,15.6,28.0,0.0
963,4504.5417,188,16.542,True,31.1,False,0.0,27.36,0.0,0.720852,0.400016,0.055462,0.012021,1149.1755,424.2,0.34,0.24509,0.305785,26.25,0.256,15.6,28.0,0.0,27.35,0.554,15.6,28.0,0.0,27.9,0.69,15.6,28.0,0.0,27.31,0.539,15.6,28.0,0.0,27.99,0.755,15.6,28.0,0.0
964,4504.7083,188,16.708,True,31.1,False,0.0,27.444,0.0,0.729645,0.408809,0.064255,0.003333,1149.9051,436.2,0.34,0.248079,0.318271,26.31,0.28,15.6,28.0,0.0,27.48,0.599,15.6,28.0,0.0,27.99,0.737,15.6,28.0,0.0,27.44,0.584,15.6,28.0,0.0,28.0,0.79,15.6,28.0,0.0
965,4504.875,188,16.875,True,31.1,False,0.0,27.486,0.0,0.737719,0.416883,0.072328,0.003333,1150.6429,448.1,0.34,0.250824,0.330572,26.36,0.3,15.6,28.0,0.0,27.55,0.633,15.6,28.0,0.0,28.0,0.76,15.6,28.0,0.0,27.52,0.619,15.6,28.0,0.0,28.0,0.816,15.6,28.0,0.0
966,4505.0556,188,17.056,True,31.1,False,0.0,27.519,0.0,0.744053,0.423217,0.078663,0.003333,1151.3869,460.9,0.34,0.252978,0.342934,26.4,0.319,15.6,28.0,0.0,27.61,0.661,15.6,28.0,0.0,28.0,0.778,15.6,28.0,0.0,27.59,0.651,15.6,28.0,0.0,28.0,0.84,15.6,28.0,0.0
967,4505.2222,188,17.222,True,30.82,False,0.0,27.336,0.0,0.320836,0.0,0.0,0.003333,1151.7078,472.5,0.34,0.109084,0.151595,26.28,0.315,15.6,29.0,0.0,27.29,0.627,15.6,29.0,0.0,27.71,0.749,15.6,29.0,0.0,27.27,0.62,15.6,29.0,0.0,28.12,0.877,15.6,29.0,0.0
968,4505.3889,188,17.389,True,30.53,False,0.0,27.247,0.0,0.320836,0.0,0.0,0.436416,1152.0286,483.6,0.34,0.109084,0.155157,26.21,0.309,15.6,29.0,0.0,27.1,0.593,15.6,29.0,0.0,27.56,0.725,15.6,29.0,0.0,27.1,0.593,15.6,29.0,0.0,28.26,0.928,15.6,29.0,0.0
969,4505.5556,188,17.556,True,30.25,False,0.0,27.234,0.0,0.320836,0.0,0.0,0.003333,1152.3494,494.4,0.34,0.109084,0.158622,26.19,0.311,15.6,29.0,0.0,27.04,0.582,15.6,29.0,0.0,27.52,0.719,15.6,29.0,0.0,27.06,0.593,15.6,29.0,0.0,28.37,0.966,15.6,29.0,0.0
970,4505.7222,188,17.722,True,29.97,False,0.0,27.227,0.0,0.320836,0.0,0.0,0.003333,1152.6703,504.5,0.34,0.109084,0.161862,26.18,0.315,15.6,29.0,0.0,27.0,0.576,15.6,29.0,0.0,27.49,0.717,15.6,29.0,0.0,27.05,0.597,15.6,29.0,0.0,28.42,0.984,15.6,29.0,0.0
971,4505.8889,188,17.889,True,29.68,False,0.0,27.216,0.0,0.320836,0.0,0.0,0.003333,1152.9911,514.1,0.34,0.109084,0.164942,26.17,0.319,15.6,29.0,0.0,26.96,0.571,15.6,29.0,0.0,27.46,0.715,15.6,29.0,0.0,27.06,0.603,15.6,29.0,0.0,28.42,0.99,15.6,29.0,0.0
972,4506.0417,188,18.042,True,29.4,False,0.0,27.201,0.0,0.320836,0.0,0.0,0.003333,1153.3119,522.1,0.34,0.109084,0.167509,26.17,0.323,15.6,29.0,0.0,26.93,0.565,15.6,29.0,0.0,27.44,0.712,15.6,29.0,0.0,27.06,0.607,15.6,29.0,0.0,28.4,0.99,15.6,29.0,0.0
